subtaskID,datapointID,answer
1,272,182.13307056105037
1,273,349.8238311728178
1,274,203.63797568809701
1,275,224.27916493803917
1,276,0.0
1,277,186.12520166691792
1,278,35.45869286829867
1,279,207.73101547441442
1,280,198.48514584926014
1,281,184.11409847067034
1,282,35.353257459898714
1,283,211.57493630700682
1,284,231.726128442343
1,285,227.5499636180815
1,286,194.2340588733387
1,287,223.49726136520724
1,288,111.84547561535786
1,289,90.07479972637282
1,290,60.47727114324604
1,291,210.2227033427464
1,292,184.85607822028157
1,293,185.46814144866173
1,294,196.8785581668346
1,295,324.37118644716475
1,296,207.24063936446083
1,297,173.19207885779971
1,298,178.33797312296338
1,299,24.804963871202176
1,300,280.50083971024424
1,301,193.50082038312732
1,302,163.31385009464384
1,303,138.5472593155632
1,304,175.84659374641757
1,305,80.49674451510663
1,306,225.5891624417757
1,307,191.2761283166564
1,308,90.88153745631493
1,309,179.8405992631413
1,310,186.3840657752492
1,311,251.85323485863944
1,312,229.39404017636184
1,313,186.53218887007398
1,314,79.42427771417132
1,315,197.8539029702486
1,316,230.410024183637
1,317,237.04360563820865
1,318,57.83191408491521
1,319,185.87876981427956
1,320,231.08647735708405
1,321,220.88111383637818
1,322,201.51259368378163
1,323,40.25370965657771
1,324,202.8315307299514
1,325,43.187404331975586
1,326,166.74655953363586
1,327,173.9615493857135
1,328,214.54515172020064
1,329,21.297779809619584
1,330,11.181859594574007
1,331,169.07251136259893
1,332,21.55119445743216
1,333,208.1925407170353
1,334,209.5210081346678
1,335,228.05743104684652
1,336,174.63700161825938
1,337,230.78677128332254
1,338,171.28818377276315
1,339,183.33350796510524
1,340,63.97584196651215
1,341,201.3570842502179
1,342,230.91919325697813
1,343,137.2355126685516
1,344,177.9285205043426
1,345,246.97273310258137
1,346,178.9814549825055
1,347,40.547642036796105
1,348,189.0794657314702
1,349,197.2628521093133
1,350,187.7406862070633
1,351,226.10951720253962
1,352,285.36332245644735
1,353,207.5693546530688
1,354,205.66082808708717
1,355,213.3645767754536
1,356,84.95314013824787
1,357,185.91458787190567
1,358,74.08497562933567
1,359,219.87695765474197
1,360,59.68976927746954
1,361,155.7536103256641
1,362,247.04319470923332
1,363,196.611930147
1,364,163.4697141991972
1,365,200.98101222275858
1,366,296.3472135862345
1,367,107.96470327122759
1,368,227.88932517281293
1,369,182.54848293089185
1,370,78.88951040554832
1,371,318.96227198434576
1,372,358.12406907176904
1,373,255.55884225066396
1,374,209.69009478584934
1,375,227.75686682284075
1,376,77.93873235133157
1,377,198.42745536524632
1,378,85.47800416529478
1,379,337.2225281200982
1,380,81.77897874921493
1,381,241.37776302229003
1,382,249.09027529380313
1,383,233.98482858803624
1,384,87.98433391115753
1,385,210.7636113092097
1,386,181.36356871911138
1,387,166.77383591936137
1,388,185.06583286213242
1,389,174.81137890391017
1,390,0.0
1,391,163.67197053968408
1,392,209.24226549367796
1,393,167.54012028363957
1,394,208.10882201012026
1,395,211.19064661918372
1,396,58.66303049783696
1,397,4.7669011015194656
1,398,209.56111746836763
1,399,239.43446743564724
1,400,207.38697798458844
1,401,227.02483102874848
1,402,210.8998807581076
1,403,190.43690353462353
1,404,186.88730526855272
1,405,193.68495784489005
1,406,199.93964359562065
1,407,159.13252082676635
1,408,154.81286214586953
1,409,218.7309563111899
1,410,318.9997868076013
1,411,244.13560330847525
1,412,44.6264638897695
1,413,180.92250485070647
1,414,204.7059216271565
1,415,169.69410375555847
1,416,216.88115241395477
1,417,188.4146119819574
1,418,205.29981082973254
1,419,203.4449914691138
1,420,32.94559480140285
1,421,171.31563162885047
1,422,198.81999186055728
1,423,222.5098218594127
1,424,221.28039490967444
1,425,188.75848901168632
1,426,182.90224275522476
1,427,215.54522276340253
1,428,93.94177376478524
1,429,41.0177285253821
1,430,227.24069609093888
1,431,236.4288316419018
1,432,181.23180413151755
1,433,215.29494206947368
1,434,34.77797248730084
1,435,209.47527349811338
1,436,46.271714493639365
1,437,206.0070653267152
1,438,245.96223412723458
1,439,231.58499114839015
1,440,183.7295684753296
1,441,236.01406153526182
1,442,178.85749186587358
1,443,45.49112187848894
1,444,268.4756544396939
1,445,195.05970935305737
1,446,45.262496694140054
1,447,4.260952769616495
1,448,194.77328315366168
1,449,233.95586551811996
1,450,22.812296341587597
1,451,192.76733063338176
1,452,188.5033973036238
1,453,224.31670429014196
1,454,39.78644670635609
1,455,212.33081228711913
1,456,5.946579902762096
1,457,207.0385569229798
1,458,133.20060498397808
1,459,211.66925256530178
1,460,224.28410280407786
1,461,168.93076370851543
1,462,204.9608833060597
1,463,350.8949540192886
1,464,213.37903648489686
1,465,199.7749269766996
1,466,206.88975183312036
1,467,180.28299260438814
1,468,38.76978279113615
1,469,222.4849768987391
1,470,20.885216337030585
1,471,249.72593703288186
1,472,165.5688251000432
1,473,10.161240171959292
1,474,197.85577480420278
1,475,53.360446310761404
1,476,179.22025301979528
1,477,187.05207605794283
1,478,222.53167837876268
1,479,63.90033420064435
1,480,235.71432390724314
1,481,53.97262824382332
1,482,205.2066107012067
1,483,46.228484245560395
1,484,70.61845883355988
1,485,173.92055615507536
1,486,166.52733913252587
1,487,222.06163210850139
1,488,290.5840258928739
1,489,192.28183117872533
1,490,176.74649979187282
1,491,170.85183092523016
1,492,207.94134817284692
1,493,55.075413749709895
1,494,170.17572982928084
1,495,42.83169488491873
1,496,41.86101007215248
1,497,202.48768250696276
1,498,118.99873839207791
1,499,213.8277162196104
1,500,257.01663088330565
1,501,36.852576178677936
1,502,214.8808682604351
1,503,284.9297083555633
1,504,43.11386746528177
1,505,210.9714471895055
1,506,42.37996857882743
1,507,211.8300044024002
1,508,198.27169921822838
1,509,226.33938395976287
1,510,192.32678372953086
1,511,191.62511139248616
1,512,189.7948732801509
1,513,197.84916789706617
1,514,197.95283673425666
1,515,207.19615723161098
1,516,323.98186538355
1,517,255.2090564538939
1,518,50.44731896161795
1,519,182.70111367070353
1,520,174.5366538644222
1,521,196.16980810712977
1,522,63.88881894065304
1,523,163.05624015519248
1,524,218.33259837421653
1,525,12.62729874012902
1,526,207.06893264068495
1,527,92.55791566142139
1,528,316.8349947210631
1,529,225.28003712583245
1,530,209.27575219959232
1,531,77.03504947429158
1,532,207.38818152284443
1,533,61.09489041030983
1,534,319.05795973201174
1,535,219.15798099855516
1,536,178.263213227739
1,537,256.18908239537666
1,538,56.528119353470174
1,539,175.21791126930222
1,540,209.2546582375399
1,541,231.65999390734447
1,542,213.51577893236166
1,543,42.819571215481176
1,544,240.18162736057087
1,545,201.33662395458327
1,546,225.4336636465263
1,547,246.21013044148495
1,548,18.993050125704087
1,549,206.59212580199502
1,550,146.60230799625572
1,551,68.29038534831352
1,552,195.9836761297957
1,553,23.41166452140274
1,554,64.59948545715832
1,555,209.50811730154518
1,556,184.15743650412242
1,557,201.36633061436382
1,558,111.78616402871336
1,559,227.82078918196984
1,560,186.194099044888
1,561,20.900272996317113
1,562,287.56623410225205
1,563,199.07025026828572
1,564,58.61796145646616
1,565,205.84912794471495
1,566,196.05357919661571
1,567,65.94009927398099
1,568,184.8263718254354
1,569,44.596980992171865
1,570,212.59528170990455
1,571,211.19528131357475
1,572,184.892142056139
1,573,196.25141511124917
1,574,60.06507841701867
1,575,214.27014275909508
1,576,196.30942772072657
1,577,206.00233800634112
1,578,171.79902467959823
1,579,199.12467439069943
1,580,205.48185041167977
1,581,159.28468364738092
1,582,213.91903398819102
1,583,33.28664020631132
1,584,185.8063556111677
1,585,34.11376110415904
1,586,45.299743262020456
1,587,190.17831264655837
1,588,214.9849059165814
1,589,160.15778574668252
1,590,258.5768765633388
1,591,234.3894458884601
1,592,202.27696539276513
1,593,49.44192932039843
1,594,201.65289184247672
1,595,73.80812517063325
1,596,289.45140528103883
1,597,216.14646860452405
1,598,167.54251164442078
1,599,190.40303968095418
1,600,322.68038208871604
1,601,207.4185080019932
1,602,179.72001360803768
1,603,172.75340962391306
1,604,164.55605017764378
1,605,194.63216486878886
1,606,164.92314265653175
1,607,394.06773263440874
1,608,211.80991310100376
1,609,51.72545248459963
1,610,194.2988384695912
1,611,191.0009595766453
1,612,195.5809930340225
1,613,176.15610878822787
1,614,46.708446400581636
1,615,197.55876498579465
1,616,198.90090464037354
1,617,187.96181005834177
1,618,192.6436914328819
1,619,193.73941872217102
1,620,180.91561150678635
1,621,182.67987494140326
1,622,204.5887050637839
1,623,193.07618678752522
1,624,199.1263500533514
1,625,169.40105073228693
1,626,195.6468040863516
1,627,206.03724476249434
1,628,44.55715894153366
1,629,174.82227868275572
1,630,211.7795953586368
1,631,130.987270358682
1,632,230.69917309568575
1,633,14.90178201395463
1,634,33.094788661224584
1,635,66.26358322957043
1,636,142.31967866140678
1,637,200.6216649535417
1,638,194.14701725921503
1,639,30.082835958050055
1,640,219.68989365901095
1,641,91.23568351101434
1,642,188.10954515043994
1,643,187.6438218479162
1,644,234.03838056948382
1,645,0.0
1,646,152.2488184593287
1,647,25.104463424815805
1,648,190.27387141633983
1,649,37.59354372736206
1,650,197.1989955568097
1,651,26.67671571385685
1,652,224.71649372233438
1,653,210.19296964288995
1,654,202.70143546751967
1,655,180.77721408528149
1,656,118.64562477882717
1,657,215.3868158638021
1,658,44.578268167969554
1,659,184.13524571225224
1,660,208.78193211773424
1,661,0.0
1,662,172.08627450631747
1,663,106.77302688561414
1,664,39.06485255656216
1,665,184.83182536051294
1,666,42.97496952927477
1,667,233.19264891636647
1,668,28.64215462812257
1,669,225.59849208355973
1,670,27.265334438912504
1,671,192.81384075819597
1,672,190.18035260508643
1,673,178.56914898274812
1,674,86.27728680414629
1,675,221.12410500826527
1,676,218.71235957200548
1,677,218.36327187895762
1,678,89.46370459153357
1,679,226.63224474999586
1,680,68.44640255686392
1,681,89.98103161705973
1,682,196.11660782920052
1,683,146.6883143181131
1,684,195.48786449220853
1,685,141.56254489300872
1,686,46.98482331683965
1,687,216.82359437675836
1,688,171.67616679342598
1,689,199.03484471075802
1,690,184.64951879002876
1,691,174.06517624488873
1,692,73.80206279400579
1,693,174.84960074585905
1,694,175.5716261065433
1,695,320.27523118348995
1,696,198.78610571901072
1,697,54.64639122404651
1,698,176.67155130813853
1,699,55.95604438300222
1,700,167.62896944702987
1,701,239.25529930418134
1,702,195.0416786458505
1,703,229.76211675250255
1,704,44.469477359981994
1,705,217.35170584974182
1,706,147.4904313712556
1,707,200.01017700531543
1,708,229.6937992255684
1,709,168.7659567064523
1,710,209.3119164184743
1,711,244.00464611675656
1,712,195.62582412009692
1,713,216.72905170607135
1,714,198.79864581172683
1,715,46.29856933633326
1,716,139.35571810946135
1,717,201.3226221388707
1,718,171.5749063545468
1,719,195.0958134547462
1,720,23.751881432486016
1,721,163.5387812262283
1,722,145.45444769568343
1,723,1.3034531670036813
1,724,202.93124332131032
1,725,227.94156200692262
1,726,8.308286604423301
1,727,197.3016261118542
1,728,216.9128784887153
1,729,4.70032840456679
1,730,317.9997944601798
1,731,202.37549916249492
1,732,201.69948769158174
1,733,218.99371237296074
1,734,173.29247089902276
1,735,54.090739484786184
1,736,217.95333878320207
1,737,0.6913675995638187
1,738,181.20711574611522
1,739,225.9815804456291
1,740,249.89058225428283
1,741,179.42381052743409
1,742,211.03729915418643
1,743,50.04553479548201
1,744,197.26877608623278
1,745,155.45353813604171
1,746,19.704396467206863
1,747,219.96106295974658
1,748,196.02630389802897
1,749,76.93763906861923
1,750,185.59041688824487
1,751,37.0983529289492
1,752,176.89162250192072
1,753,175.53852381726574
1,754,61.92035476602726
1,755,261.3223673905462
1,756,94.02192006932395
1,757,261.8807500464836
1,758,178.21203424719312
1,759,187.1181157760783
1,760,54.300419392486134
1,761,217.10691135363984
1,762,245.44721535614204
1,763,39.48894147437804
1,764,215.43401584853441
1,765,182.48908288378223
1,766,31.935278551671985
1,767,172.37774819157124
1,768,215.72178360704305
1,769,175.7218461830194
1,770,101.20141581097596
1,771,205.7778029063163
1,772,251.45090109054328
1,773,268.32269451457273
1,774,181.89866084639183
1,775,216.58518104635908
1,776,248.75880366144585
1,777,236.2227648888504
1,778,30.932762379518834
1,779,191.90324194320323
1,780,43.13154114844292
1,781,164.1712184060957
1,782,140.0683892721653
1,783,21.365272184408298
1,784,192.81197522637947
1,785,13.210387242777415
1,786,180.98574355257227
1,787,138.27121588067047
1,788,213.88267017617858
1,789,80.45268227695749
1,790,171.56334693426675
1,791,200.3244484492158
1,792,154.3569445985467
1,793,178.49638445757068
1,794,259.1535562221393
1,795,0.0
1,796,226.85737720819574
1,797,241.3253478337701
1,798,200.58307327323524
1,799,91.6073601365338
1,800,188.77452997115742
1,801,174.1231425420579
1,802,187.71319898409482
1,803,219.17346873484072
1,804,309.7936301375721
1,805,213.375806505975
1,806,224.10096955188988
1,807,77.45303327352792
1,808,178.6948150248672
1,809,160.337197827357
1,810,55.76531953030306
1,811,183.87027088150165
1,812,140.13388616847382
1,813,226.01338980733033
1,814,223.91135292382137
1,815,206.31156419792174
1,816,213.04239067943024
1,817,95.87379158339147
1,818,219.53195619647983
1,819,39.109147853163535
1,820,212.64713906209747
1,821,85.82755056870718
1,822,112.20016493313173
1,823,246.07476212169888
1,824,265.03122109997327
1,825,105.17850028064484
1,826,208.82585882647237
1,827,110.87181190165984
1,828,201.00087122673835
1,829,149.207208797543
1,830,187.55145895446893
1,831,122.77342849683566
1,832,73.32555888070459
1,833,169.95773778015575
1,834,212.0294000193379
1,835,206.72347679724282
1,836,43.02723249792902
1,837,307.3219408133229
1,838,173.82581573952928
1,839,171.33779580880858
1,840,227.6115171980673
1,841,223.8856855018717
1,842,287.4417204971641
1,843,169.25579996505252
1,844,129.21798644677665
1,845,136.00146667081623
1,846,211.02038817197018
1,847,76.89148804691337
1,848,213.7869654409969
1,849,197.17634656431824
1,850,205.1074464625905
1,851,207.6612312915297
1,852,233.23514673158397
1,853,79.58005667772662
1,854,226.8822848504848
1,855,41.43436985939064
1,856,91.9714531422841
1,857,199.06106258092262
1,858,48.84899264706459
1,859,235.15573732958705
1,860,202.42462591405672
1,861,0.0
1,862,139.28380739810748
1,863,192.06828045433684
1,864,7.017272573222215
1,865,116.99133535517137
1,866,76.59480593103913
1,867,156.84065478983104
1,868,57.91903815517165
1,869,175.12531497463658
1,870,174.42892026430718
1,871,25.767233282625995
1,872,225.67363199959578
1,873,217.9420364473294
1,874,69.67225232646544
1,875,15.79876170135833
1,876,212.41648354031608
1,877,162.80383875609334
1,878,225.1606643763843
1,879,203.3916303064987
1,880,198.92723024531875
1,881,219.61111840063646
1,882,182.9250065828017
1,883,45.08560517536702
1,884,162.73843548577946
1,885,179.85615197929855
1,886,182.1392550352146
1,887,222.97911748520013
1,888,219.68905371285763
1,889,209.6768010177397
1,890,18.46323435626519
1,891,185.90969158650236
1,892,81.41058383484332
1,893,103.91723370311621
1,894,229.88172278416195
1,895,244.1709450195148
1,896,181.89835697137505
1,897,49.646507488946895
1,898,208.32386639257453
1,899,55.362624514920014
1,900,192.5902858078638
1,901,47.97960504017985
1,902,153.8616168818065
1,903,222.16607898150295
1,904,182.1745244126817
1,905,234.01750424892478
1,906,243.1399209632651
1,907,328.7868892054794
1,908,34.37341583940707
1,909,3.944295721587878
1,910,186.79005921077885
1,911,51.99760077375734
1,912,83.10428033224693
1,913,205.14252885792348
1,914,36.47291986935164
1,915,254.40179526809246
1,916,40.85965690325742
1,917,224.41157713054108
1,918,220.80115555926497
1,919,245.5273062488233
1,920,137.57242347599487
1,921,177.4794838973781
1,922,0.0
1,923,217.63305052996117
1,924,125.13109710606676
1,925,249.75375624630772
1,926,166.43682640230494
1,927,105.75506027897174
1,928,193.94806366322962
1,929,66.66625312388575
1,930,131.46162215796934
1,931,149.99405405292953
1,932,100.05690202316532
1,933,156.73165270718403
1,934,32.79331648397391
1,935,291.11231134581465
1,936,205.15601252474107
1,937,172.42601669497185
1,938,156.68516031455226
1,939,181.54184975942653
1,940,196.59068271962886
1,941,68.9767789430301
1,942,227.06502750647866
1,943,242.13120124809237
1,944,80.83508087865431
1,945,188.15516306972526
1,946,46.3957009768219
1,947,245.977346468457
1,948,220.28222756994785
1,949,190.56381753979534
1,950,221.3756420855152
1,951,118.16469935274318
1,952,163.86227891392178
1,953,346.7533728854007
1,954,255.15765483996574
1,955,224.32180191079826
1,956,31.499684359775472
1,957,155.5532006585933
1,958,197.94183018333885
1,959,265.5885405192878
1,960,147.93302025828663
1,961,216.73374062570912
1,962,140.58885845509423
1,963,205.11201296395234
1,964,269.3726821479239
1,965,203.99208526040542
1,966,77.1925288016401
1,967,32.013972939206894
1,968,271.76650291371095
1,969,240.08557446979208
1,970,111.03718947844635
1,971,185.25936293686289
1,972,95.10421270198975
1,973,200.4944219833266
1,974,333.5383103913141
1,975,40.3078836944924
1,976,202.32837333433926
1,977,217.2050456729578
1,978,247.16856227284558
1,979,68.2723619157818
1,980,230.90468379744183
1,981,51.74362511775095
1,982,262.60855338422357
1,983,81.56952006506609
1,984,197.4248882107007
1,985,208.2666800539131
1,986,174.14309981043624
1,987,263.654509339641
1,988,187.88943963606073
1,989,84.56827455247131
1,990,240.32454097855688
1,991,158.85947613336432
1,992,178.21030272428976
1,993,149.07469071817286
1,994,157.95195595916874
1,995,190.59020078462822
1,996,127.18401139824928
1,997,188.94926685105412
1,998,219.51902674549396
1,999,79.6095411894816
1,1000,272.25057129888756
1,1001,85.53258954659344
1,1002,88.41291275012594
1,1003,188.31326366682538
1,1004,187.47780662651013
1,1005,98.70509868778822
1,1006,166.9036655431606
1,1007,161.51411685686304
1,1008,188.0445045056058
1,1009,8.43212528289638
1,1010,208.1010303916804
1,1011,93.43135479216917
1,1012,174.30621465348335
1,1013,23.90220118138305
1,1014,213.65304964492648
1,1015,156.5902594700531
1,1016,40.99902225480702
1,1017,177.80439058759606
1,1018,49.16754643702629
1,1019,93.81382372951464
1,1020,169.5087986627189
1,1021,4.444548495282561
1,1022,168.8660423739271
1,1023,182.36181865893178
1,1024,120.6750783602327
1,1025,57.83396869634612
1,1026,137.53980319673087
1,1027,186.43789323570633
1,1028,0.0
1,1029,306.1179540623488
1,1030,0.0
1,1031,183.5052117871744
1,1032,0.0
1,1033,160.38818833222518
1,1034,149.5845108769522
1,1035,187.06412332087842
1,1036,37.97127503546392
1,1037,202.991492442089
1,1038,148.67578616494745
1,1039,208.52903926584906
1,1040,44.085353394059666
1,1041,175.17866631652947
1,1042,54.26818509885928
1,1043,168.46946166700755
1,1044,10.03369174596466
1,1045,200.62134608895627
1,1046,209.48316294207564
1,1047,200.2923109381174
1,1048,189.82615939299947
1,1049,32.16155075154089
1,1050,202.9901384761132
1,1051,221.6371914995614
1,1052,206.328883807794
1,1053,145.4897959950345
1,1054,188.3478440850189
1,1055,378.2136918397737
1,1056,58.601196274240266
1,1057,216.42458029032855
1,1058,89.25434852552758
1,1059,202.28808070126655
1,1060,34.8887282178018
1,1061,237.25005472555176
1,1062,75.76824655310995
1,1063,125.65045128593789
1,1064,247.70057107011309
1,1065,66.07209398125133
1,1066,77.86087851594749
1,1067,118.75565874263873
1,1068,176.94924991576784
1,1069,99.27633212511623
1,1070,168.35064120336608
1,1071,25.781364990552817
1,1072,239.20365653393114
1,1073,109.9750201686303
1,1074,113.71965514654403
1,1075,221.01343505043639
1,1076,170.11762245778976
1,1077,37.74386900185877
1,1078,163.04447741949366
1,1079,175.71765366668285
1,1080,78.74000040677106
1,1081,166.66162174932987
1,1082,53.709637696863325
1,1083,207.0319010674022
1,1084,187.08608074900317
1,1085,201.05047812748398
1,1086,205.6193600480163
1,1087,43.49311414157282
1,1088,101.53630629408596
1,1089,213.02798492627122
1,1090,220.70036523343674
1,1091,81.28389808958465
1,1092,208.09171289502677
1,1093,63.267641293928506
1,1094,235.31320471806453
1,1095,44.38026206861025
1,1096,189.06834183642303
1,1097,213.95301162695978
1,1098,49.317679283657355
1,1099,308.15312888415906
1,1100,31.158105414933715
1,1101,188.2009668225406
1,1102,234.29408824093554
1,1103,213.28108608574584
1,1104,60.11827150483117
1,1105,162.9046662209597
1,1106,182.13974247618108
1,1107,72.8028418410315
1,1108,371.8678947860623
1,1109,35.1365983977102
1,1110,217.67387976067846
1,1111,65.8621869197739
1,1112,213.8570157749959
1,1113,121.3589003286128
1,1114,27.970702360317347
1,1115,372.3064791512206
1,1116,185.67593497408598
1,1117,180.32911442440968
1,1118,22.777982366680874
1,1119,59.788879825724536
1,1120,196.237743838192
1,1121,250.80271878108732
1,1122,38.36961406438823
1,1123,228.74164885115192
1,1124,146.16958462126829
1,1125,131.79657329660444
1,1126,154.00968329757674
1,1127,116.74597258251555
1,1128,63.48762830536552
1,1129,248.58365703175124
1,1130,129.6399087549917
1,1131,113.7289054429578
1,1132,0.06635527180441159
1,1133,181.25976580206697
1,1134,156.79342524781885
1,1135,166.47188820037826
1,1136,0.0
1,1137,144.9863589978841
1,1138,234.26872622829242
1,1139,164.96719565585573
1,1140,290.2061723525211
1,1141,199.22413725892713
1,1142,96.70295830845865
1,1143,205.02220090317894
1,1144,89.54124626384024
1,1145,161.85948142998075
1,1146,137.74531656774494
1,1147,158.0939243913705
1,1148,25.7421208709965
1,1149,315.4078377534165
1,1150,131.26237600848327
1,1151,237.81356718233565
1,1152,53.578376994819365
1,1153,204.57162601889578
1,1154,256.76602644758856
1,1155,94.31704724336231
1,1156,330.0703425812559
